lot_id,ferme_id,coop_id,variete,grade,certification,date_creation
1714,1128,36,Forastero,Standard,Fairtrade,2024-05-08
1715,10944,17,Forastero,Premium,Aucune,2024-06-02
1716,4149,65,Forastero,Standard,Fairtrade,2024-03-22
1717,438,18,Forastero,Standard,Rainforest Alliance,2023-07-11
1718,5139,3,Trinitario,Standard,Aucune,2025-08-03
1719,379,46,Forastero,Standard,Rainforest Alliance,2025-06-28
1720,2393,95,Forastero,Standard,UTZ,2025-08-02
1721,11208,108,Forastero,Premium,Fairtrade,2024-06-15
1722,7136,65,Forastero,Standard,Fairtrade,2025-12-23
1723,1297,97,Forastero,Premium,Aucune,2023-09-12
1724,6955,13,Trinitario,Standard,Aucune,2023-08-01
1725,4367,67,Forastero,Standard,Bio,2025-02-08
1726,9315,31,Forastero,Standard,Bio,2024-07-10
1727,8774,89,Forastero,Premium,Fairtrade,2023-10-05
1728,10896,57,Forastero,Standard,Fairtrade,2023-04-05
1729,10559,56,Forastero,Standard,Aucune,2025-03-16
1730,452,81,Trinitario,Premium,Fairtrade,2023-04-16
1731,3233,5,Forastero,Standard,Fairtrade,2025-05-28
1732,10623,11,Trinitario,Premium,Aucune,2024-07-14
1733,11970,60,Forastero,Standard,Bio,2025-11-07
1734,11234,71,Forastero,Standard,Aucune,2024-12-21
1735,6094,106,Forastero,Standard,Rainforest Alliance,2024-12-20
1736,3528,103,Forastero,Premium,Aucune,2024-06-02
1737,5807,101,Trinitario,Standard,Aucune,2024-06-04
1738,3619,98,Forastero,Standard,Fairtrade,2024-04-20
1739,909,16,Forastero,Premium,Aucune,2025-06-24
1740,11441,28,Forastero,Premium,Bio,2025-11-07
1741,6888,102,Forastero,Standard,Aucune,2024-08-18
1742,10804,5,Forastero,Standard,Fairtrade,2025-12-14
1743,2246,10,Forastero,Standard,Rainforest Alliance,2023-11-09
1744,3196,103,Trinitario,Standard,Aucune,2024-12-12
1745,9997,108,Forastero,Standard,Fairtrade,2023-10-02
1746,2816,29,Forastero,Standard,Rainforest Alliance,2023-12-01
1747,1611,15,Trinitario,Standard,Rainforest Alliance,2024-04-18
1748,556,59,Trinitario,Standard,Fairtrade,2025-08-26
1749,11247,40,Forastero,Standard,Aucune,2023-02-08
1750,11101,41,Forastero,Premium,Fairtrade,2025-09-19
1751,1480,75,Trinitario,Premium,Aucune,2024-09-07
1752,441,113,Forastero,Standard,UTZ,2025-10-07
1753,1382,105,Trinitario,Premium,Bio,2023-06-14
1754,6904,28,Trinitario,Standard,Bio,2023-12-11
1755,9709,16,Forastero,Standard,Aucune,2025-09-11
1756,1516,58,Forastero,Premium,Aucune,2025-04-25
1757,6801,106,Forastero,Premium,Rainforest Alliance,2025-08-01
1758,603,76,Forastero,Premium,Aucune,2024-01-17
1759,3536,39,Trinitario,Premium,UTZ,2023-01-19
1760,1579,46,Forastero,Premium,Rainforest Alliance,2025-03-12
1761,4995,42,Trinitario,Standard,UTZ,2024-09-11
1762,8948,2,Forastero,Standard,Aucune,2023-06-07
1763,633,90,Forastero,Premium,Aucune,2024-10-20
1764,3196,103,Forastero,Standard,Aucune,2024-09-20
1765,420,24,Forastero,Standard,Rainforest Alliance,2023-05-05
1766,9635,75,Forastero,Premium,Aucune,2024-03-31
1767,10707,111,Forastero,Premium,UTZ,2023-12-01
1768,2737,85,Forastero,Premium,Aucune,2023-05-25
1769,735,97,Forastero,Premium,Aucune,2025-01-23
1770,11866,120,Forastero,Standard,Rainforest Alliance,2025-08-20
1771,9344,18,Forastero,Standard,Rainforest Alliance,2023-05-26
1772,575,44,Forastero,Standard,Bio,2024-03-17
1773,627,6,Forastero,Standard,Aucune,2024-01-18
1774,3350,2,Forastero,Premium,Aucune,2024-03-29
1775,4678,100,Trinitario,Premium,Aucune,2023-04-03
1776,7208,33,Forastero,Standard,Rainforest Alliance,2024-12-10
1777,8748,19,Forastero,Standard,Rainforest Alliance,2023-10-29
1778,3678,37,Forastero,Premium,Aucune,2024-01-13
1779,9922,115,Forastero,Standard,Aucune,2023-08-12
1780,9964,115,Forastero,Standard,Aucune,2023-09-18
1781,3332,14,Forastero,Standard,Rainforest Alliance,2025-10-13
1782,7431,92,Forastero,Standard,UTZ,2024-12-17
1783,5234,44,Trinitario,Premium,Bio,2024-06-02
1784,11145,41,Trinitario,Standard,Fairtrade,2025-08-05
1785,1615,40,Forastero,Premium,Aucune,2025-12-27
1786,97,81,Forastero,Standard,Fairtrade,2023-07-17
1787,11362,11,Forastero,Standard,Aucune,2024-06-11
1788,3865,3,Forastero,Standard,Aucune,2025-12-10
1789,7732,113,Forastero,Standard,UTZ,2023-02-15
1790,340,31,Forastero,Premium,Bio,2025-04-30
1791,3484,33,Forastero,Premium,Rainforest Alliance,2025-07-07
1792,203,51,Trinitario,Premium,Bio,2024-11-03
1793,3484,33,Forastero,Standard,Rainforest Alliance,2023-12-07
1794,10078,10,Criollo,Premium,Rainforest Alliance,2023-05-27
1795,8041,56,Forastero,Premium,Aucune,2025-08-20
1796,1630,72,Forastero,Standard,Rainforest Alliance,2025-10-08
1797,1127,117,Trinitario,Premium,Fairtrade,2023-11-14
1798,2726,19,Forastero,Premium,Rainforest Alliance,2024-11-18
1799,1237,77,Forastero,Premium,Bio,2023-09-27
1800,2280,13,Forastero,Premium,Aucune,2023-11-11
1801,11426,33,Trinitario,Standard,Rainforest Alliance,2023-11-12
1802,1703,41,Forastero,Premium,Fairtrade,2025-05-26
1803,2422,51,Trinitario,Standard,Bio,2023-09-05
1804,8701,36,Forastero,Premium,Fairtrade,2025-08-19
1805,1223,81,Forastero,Standard,Fairtrade,2024-08-27
1806,11756,120,Trinitario,Premium,Rainforest Alliance,2023-06-03
1807,10297,79,Forastero,Standard,Aucune,2023-01-15
1808,2438,78,Forastero,Standard,Rainforest Alliance,2025-11-15
1809,2822,108,Forastero,Premium,Fairtrade,2023-06-10
1810,1938,68,Forastero,Premium,Rainforest Alliance,2025-08-06
1811,9240,13,Forastero,Premium,Aucune,2023-04-27
1812,4391,100,Forastero,Standard,Aucune,2023-06-14
1813,5601,105,Forastero,Premium,Bio,2024-12-17
1814,6925,28,Trinitario,Standard,Bio,2025-11-24
1815,7483,84,Forastero,Standard,Rainforest Alliance,2025-09-22
1816,1984,19,Forastero,Standard,Rainforest Alliance,2025-09-08
1817,821,106,Trinitario,Standard,Rainforest Alliance,2025-09-12
1818,2857,48,Forastero,Standard,Aucune,2023-02-10
1819,836,97,Forastero,Standard,Aucune,2023-06-23
1820,5095,91,Forastero,Premium,Rainforest Alliance,2025-11-27
1821,11470,118,Forastero,Standard,Aucune,2024-08-29
1822,6122,119,Forastero,Premium,Aucune,2025-11-21
1823,4205,56,Forastero,Premium,Aucune,2023-09-16
1824,3866,29,Forastero,Premium,Rainforest Alliance,2023-02-05
1825,11663,22,Forastero,Standard,Aucune,2024-01-26
1826,2043,92,Forastero,Premium,UTZ,2023-10-11
1827,7216,10,Forastero,Premium,Rainforest Alliance,2025-05-16
1828,2202,14,Forastero,Standard,Rainforest Alliance,2025-10-15
1829,6710,10,Forastero,Standard,Rainforest Alliance,2025-10-15
1830,2304,68,Forastero,Standard,Rainforest Alliance,2024-03-02
1831,11608,49,Forastero,Standard,UTZ,2024-09-22
1832,7935,80,Forastero,Premium,Aucune,2025-05-22
1833,8039,78,Forastero,Standard,Rainforest Alliance,2025-08-23
1834,600,47,Forastero,Standard,Aucune,2024-06-19
1835,9748,63,Forastero,Standard,Fairtrade,2024-12-27
1836,6398,27,Forastero,Premium,Fairtrade,2025-10-31
1837,11143,114,Forastero,Standard,Rainforest Alliance,2024-04-28
1838,1802,101,Forastero,Premium,Aucune,2025-06-03
1839,4433,9,Forastero,Standard,Aucune,2025-05-12
1840,8002,38,Forastero,Standard,Aucune,2024-06-25
1841,6659,49,Forastero,Standard,UTZ,2024-08-14
1842,10614,12,Trinitario,Standard,Fairtrade,2024-04-06
1843,4133,44,Forastero,Standard,Bio,2025-04-06
1844,10297,79,Trinitario,Standard,Aucune,2023-03-08
1845,10139,92,Forastero,Premium,UTZ,2025-01-07
1846,4396,49,Forastero,Standard,UTZ,2023-01-15
1847,3843,15,Forastero,Standard,Rainforest Alliance,2023-05-11
1848,1052,111,Forastero,Standard,UTZ,2025-08-03
1849,10449,103,Trinitario,Standard,Aucune,2025-12-06
1850,9933,37,Forastero,Standard,Aucune,2025-02-17
1851,10895,85,Forastero,Premium,Aucune,2023-08-27
1852,7033,62,Forastero,Standard,Aucune,2023-07-30
1853,2625,75,Forastero,Premium,Aucune,2023-07-11
1854,3000,67,Forastero,Standard,Bio,2024-07-24
1855,9214,69,Forastero,Premium,Aucune,2025-01-03
1856,10853,32,Forastero,Standard,Aucune,2025-09-18
1857,2593,22,Trinitario,Standard,Aucune,2023-03-25
1858,2410,120,Forastero,Premium,Rainforest Alliance,2025-04-07
1859,6762,75,Forastero,Standard,Aucune,2023-12-13
1860,4734,40,Forastero,Premium,Aucune,2025-03-14
1861,10964,4,Forastero,Premium,UTZ,2025-11-27
1862,4664,14,Forastero,Premium,Rainforest Alliance,2024-08-08
1863,10813,62,Forastero,Standard,Aucune,2024-08-19
1864,7987,92,Forastero,Standard,UTZ,2023-09-09
1865,1285,55,Forastero,Standard,UTZ,2023-08-12
1866,3293,7,Forastero,Standard,Rainforest Alliance,2025-12-04
1867,4291,61,Trinitario,Premium,Rainforest Alliance,2024-04-19
1868,10724,102,Forastero,Standard,Aucune,2025-02-21
1869,4760,39,Forastero,Standard,UTZ,2025-01-19
1870,7015,84,Forastero,Standard,Rainforest Alliance,2025-09-10
1871,10927,50,Forastero,Standard,Aucune,2024-12-07
1872,1056,44,Forastero,Premium,Bio,2024-04-14
1873,2554,7,Forastero,Standard,Rainforest Alliance,2024-04-20
1874,4856,83,Forastero,Standard,Aucune,2025-06-30
1875,7387,64,Trinitario,Premium,Rainforest Alliance,2025-06-12
1876,5012,110,Forastero,Standard,Aucune,2025-01-03
1877,5872,24,Forastero,Premium,Rainforest Alliance,2023-10-20
1878,4828,78,Forastero,Standard,Rainforest Alliance,2025-05-10
1879,5273,5,Forastero,Premium,Fairtrade,2023-04-24
1880,8745,35,Trinitario,Standard,Aucune,2025-04-03
1881,10922,91,Forastero,Premium,Rainforest Alliance,2025-07-26
1882,45,62,Forastero,Standard,Aucune,2025-05-17
1883,4219,44,Forastero,Standard,Bio,2025-09-13
1884,4247,35,Trinitario,Standard,Aucune,2023-05-15
1885,2923,16,Forastero,Standard,Aucune,2024-01-24
1886,2664,53,Forastero,Premium,Fairtrade,2023-03-01
1887,7221,56,Forastero,Premium,Aucune,2023-11-20
1888,1776,90,Trinitario,Standard,Aucune,2024-01-15
1889,7453,70,Forastero,Standard,Rainforest Alliance,2023-11-21
1890,2726,19,Forastero,Standard,Rainforest Alliance,2024-08-06
1891,1570,61,Trinitario,Standard,Rainforest Alliance,2025-11-07
1892,5281,78,Forastero,Premium,Rainforest Alliance,2025-02-20
1893,4918,84,Forastero,Standard,Rainforest Alliance,2025-10-17
1894,2366,32,Forastero,Standard,Aucune,2023-11-12
1895,1647,45,Forastero,Premium,Aucune,2025-08-03
1896,11640,30,Forastero,Standard,Aucune,2023-02-01
1897,3554,40,Forastero,Standard,Aucune,2024-07-16
1898,931,74,Trinitario,Premium,Aucune,2023-02-09
1899,5928,14,Forastero,Premium,Rainforest Alliance,2024-02-01
1900,1473,42,Forastero,Premium,UTZ,2024-11-26
1901,313,5,Forastero,Premium,Fairtrade,2023-01-04
1902,1591,13,Forastero,Standard,Aucune,2023-08-04
1903,8838,62,Forastero,Standard,Aucune,2024-01-14
1904,7014,27,Trinitario,Premium,Fairtrade,2024-09-01
1905,1183,62,Forastero,Premium,Aucune,2023-03-19
1906,5633,118,Forastero,Standard,Aucune,2024-08-27
1907,496,76,Forastero,Premium,Aucune,2024-05-02
1908,2373,100,Forastero,Standard,Aucune,2025-11-27
1909,5364,99,Forastero,Standard,Aucune,2025-08-19
1910,6006,81,Forastero,Premium,Fairtrade,2025-07-29
1911,4866,68,Forastero,Standard,Rainforest Alliance,2025-06-22
1912,7527,64,Forastero,Standard,Rainforest Alliance,2023-06-15
1913,8079,117,Forastero,Standard,Fairtrade,2023-06-13
1914,1121,21,Forastero,Premium,Aucune,2025-02-18
1915,2220,15,Forastero,Standard,Rainforest Alliance,2023-03-10
1916,11685,43,Forastero,Standard,Aucune,2023-08-11
1917,1716,68,Forastero,Standard,Rainforest Alliance,2024-01-20
1918,6260,45,Forastero,Standard,Aucune,2023-05-24
1919,10570,41,Forastero,Standard,Fairtrade,2025-11-18
1920,4107,116,Forastero,Standard,Aucune,2024-07-01
1921,8804,44,Forastero,Premium,Bio,2025-04-05
1922,4170,93,Forastero,Standard,Fairtrade,2023-10-06
1923,8934,90,Forastero,Standard,Aucune,2023-09-18
1924,3728,47,Forastero,Standard,Aucune,2023-07-28
1925,2259,74,Forastero,Standard,Aucune,2023-08-09
1926,5585,30,Forastero,Standard,Aucune,2023-01-05
1927,8858,91,Forastero,Standard,Rainforest Alliance,2023-05-04
1928,10067,39,Trinitario,Premium,UTZ,2023-02-05
1929,10249,85,Forastero,Standard,Aucune,2023-03-11
1930,10801,95,Trinitario,Premium,UTZ,2024-02-22
1931,7297,3,Forastero,Standard,Aucune,2023-09-29
1932,8234,111,Forastero,Premium,UTZ,2024-01-20
1933,10213,2,Forastero,Standard,Aucune,2023-11-17
1934,6125,116,Forastero,Standard,Aucune,2024-08-26
1935,3153,43,Trinitario,Premium,Aucune,2024-02-04
1936,3018,97,Forastero,Standard,Aucune,2025-04-29
1937,3926,57,Trinitario,Premium,Fairtrade,2025-04-30
1938,7446,111,Forastero,Standard,UTZ,2024-11-17
1939,833,53,Criollo,Standard,Fairtrade,2024-09-13
1940,1654,30,Forastero,Premium,Aucune,2024-05-05
1941,10554,4,Forastero,Premium,UTZ,2025-12-22
1942,906,82,Forastero,Standard,Rainforest Alliance,2024-09-01
1943,11913,4,Trinitario,Standard,UTZ,2025-12-01
1944,4677,78,Forastero,Premium,Rainforest Alliance,2023-05-08
1945,4918,84,Trinitario,Standard,Rainforest Alliance,2025-02-16
1946,2,15,Trinitario,Premium,Rainforest Alliance,2025-03-30
1947,5317,66,Forastero,Standard,Fairtrade,2024-11-20
1948,2108,34,Forastero,Premium,Rainforest Alliance,2024-02-05
1949,11718,5,Forastero,Standard,Fairtrade,2023-11-01
1950,9484,47,Forastero,Standard,Aucune,2023-07-11
1951,9246,47,Forastero,Standard,Aucune,2024-08-13
1952,828,80,Trinitario,Standard,Aucune,2024-01-09
1953,9695,33,Forastero,Premium,Rainforest Alliance,2023-05-08
1954,11875,50,Forastero,Standard,Aucune,2025-08-27
1955,6185,34,Forastero,Premium,Rainforest Alliance,2024-11-29
1956,8395,63,Trinitario,Premium,Fairtrade,2024-04-01
1957,5989,120,Forastero,Standard,Rainforest Alliance,2025-03-25
1958,3582,106,Forastero,Standard,Rainforest Alliance,2025-05-01
1959,1251,73,Forastero,Standard,Fairtrade,2023-10-30
1960,11039,7,Forastero,Standard,Rainforest Alliance,2025-06-04
1961,20,108,Forastero,Standard,Fairtrade,2023-08-29
1962,9270,79,Forastero,Premium,Aucune,2024-07-23
1963,3504,41,Forastero,Premium,Fairtrade,2025-11-24
1964,10996,30,Forastero,Standard,Aucune,2025-05-01
1965,11804,49,Forastero,Standard,UTZ,2023-08-14
1966,2240,73,Forastero,Premium,Fairtrade,2024-10-27
1967,7689,71,Forastero,Standard,Aucune,2025-09-09
1968,3403,78,Forastero,Standard,Rainforest Alliance,2025-12-24
1969,9867,96,Forastero,Standard,Aucune,2023-08-28
1970,11687,76,Forastero,Standard,Aucune,2024-06-21
1971,1652,60,Trinitario,Premium,Bio,2023-09-12
1972,10801,95,Trinitario,Standard,UTZ,2024-07-26
1973,10029,16,Forastero,Premium,Aucune,2025-04-23
1974,5607,108,Forastero,Premium,Fairtrade,2024-04-28
1975,7285,117,Forastero,Standard,Fairtrade,2024-11-19
1976,6273,70,Forastero,Standard,Rainforest Alliance,2024-01-24
1977,5420,101,Forastero,Standard,Aucune,2024-05-15
1978,6946,73,Forastero,Standard,Fairtrade,2025-02-07
1979,8799,29,Forastero,Premium,Rainforest Alliance,2025-05-04
1980,6195,111,Trinitario,Premium,UTZ,2023-05-20
1981,3457,34,Forastero,Premium,Rainforest Alliance,2023-08-29
1982,4497,109,Trinitario,Standard,Bio,2025-02-13
1983,7020,87,Trinitario,Standard,Rainforest Alliance,2025-05-18
1984,8443,36,Forastero,Premium,Fairtrade,2023-02-26
1985,3351,48,Forastero,Premium,Aucune,2025-05-02
1986,22,50,Forastero,Standard,Aucune,2023-06-16
1987,8900,75,Forastero,Standard,Aucune,2024-06-01
1988,7177,71,Trinitario,Standard,Aucune,2023-08-25
1989,4155,57,Forastero,Standard,Fairtrade,2023-09-04
1990,4732,97,Forastero,Standard,Aucune,2023-08-06
1991,8855,113,Forastero,Standard,UTZ,2024-03-03
1992,11212,102,Forastero,Standard,Aucune,2024-02-16
1993,1372,60,Trinitario,Standard,Bio,2023-05-08
1994,11379,2,Forastero,Standard,Aucune,2024-09-20
1995,9879,44,Forastero,Standard,Bio,2023-07-09
1996,4742,67,Forastero,Standard,Bio,2023-06-03
1997,10494,11,Forastero,Premium,Aucune,2024-12-07
1998,5284,97,Trinitario,Standard,Aucune,2024-03-06
1999,10778,35,Forastero,Premium,Aucune,2024-12-10
2000,4146,29,Forastero,Standard,Rainforest Alliance,2023-02-09
2001,2149,48,Forastero,Standard,Aucune,2024-03-27
2002,3763,42,Forastero,Standard,UTZ,2025-06-11
2003,11772,85,Forastero,Standard,Aucune,2025-03-15
2004,5592,45,Forastero,Standard,Aucune,2023-12-05
2005,9043,80,Forastero,Standard,Aucune,2023-04-20
2006,9849,117,Forastero,Premium,Fairtrade,2024-09-10
2007,6980,118,Trinitario,Standard,Aucune,2023-10-19
2008,5485,96,Forastero,Premium,Aucune,2024-11-17
2009,8033,16,Trinitario,Standard,Aucune,2025-07-17
2010,4506,11,Forastero,Premium,Aucune,2023-04-28
2011,881,76,Forastero,Standard,Aucune,2023-02-10
2012,7212,59,Forastero,Standard,Fairtrade,2023-02-02
2013,10820,4,Forastero,Premium,UTZ,2024-04-30
2014,6152,10,Forastero,Standard,Rainforest Alliance,2025-02-12
2015,2156,66,Forastero,Premium,Fairtrade,2023-03-13
2016,6040,81,Trinitario,Premium,Fairtrade,2024-10-09
2017,7935,80,Forastero,Standard,Aucune,2024-02-13
2018,5559,53,Trinitario,Standard,Fairtrade,2024-03-19
2019,6405,102,Forastero,Standard,Aucune,2023-04-27
2020,942,37,Forastero,Standard,Aucune,2025-12-24
2021,2392,104,Forastero,Premium,Fairtrade,2024-09-07
2022,8348,38,Forastero,Standard,Aucune,2025-09-09
2023,10393,33,Forastero,Standard,Rainforest Alliance,2024-11-30
2024,7791,98,Forastero,Standard,Fairtrade,2025-03-17
2025,530,70,Forastero,Standard,Rainforest Alliance,2024-10-06
2026,7436,96,Forastero,Premium,Aucune,2025-04-24
2027,9438,40,Forastero,Standard,Aucune,2025-01-23
2028,10925,109,Forastero,Premium,Bio,2023-10-17
2029,7659,16,Forastero,Premium,Aucune,2025-12-09
2030,7319,83,Forastero,Standard,Aucune,2025-08-25
2031,8824,66,Forastero,Premium,Fairtrade,2024-07-15
2032,2282,105,Forastero,Standard,Bio,2023-06-30
2033,7158,72,Forastero,Standard,Rainforest Alliance,2025-05-02
2034,9586,23,Forastero,Premium,Rainforest Alliance,2025-05-15
2035,3644,8,Trinitario,Standard,Aucune,2024-09-05
2036,9349,49,Forastero,Standard,UTZ,2023-08-26
2037,5260,69,Forastero,Standard,Aucune,2025-03-09
2038,9715,5,Forastero,Standard,Fairtrade,2024-10-14
2039,3539,90,Forastero,Standard,Aucune,2023-09-05
2040,7047,62,Forastero,Standard,Aucune,2023-03-16
2041,11906,71,Forastero,Standard,Aucune,2024-07-03
2042,5831,57,Forastero,Premium,Fairtrade,2024-07-28
2043,1567,25,Forastero,Premium,Aucune,2024-10-21
2044,2627,100,Forastero,Premium,Aucune,2025-04-10
2045,382,55,Forastero,Standard,UTZ,2025-01-18
2046,4677,78,Forastero,Premium,Rainforest Alliance,2024-04-15
2047,522,80,Trinitario,Standard,Aucune,2025-07-10
2048,2624,47,Forastero,Premium,Aucune,2025-10-29
2049,8949,30,Trinitario,Standard,Aucune,2023-06-19
2050,10599,109,Trinitario,Standard,Bio,2025-03-22
2051,3216,96,Forastero,Standard,Aucune,2024-10-27
2052,10737,44,Forastero,Standard,Bio,2024-06-03
2053,9168,13,Forastero,Standard,Aucune,2025-07-11
2054,9331,61,Forastero,Standard,Rainforest Alliance,2024-10-11
2055,7999,115,Forastero,Premium,Aucune,2023-08-02
2056,7180,100,Trinitario,Standard,Aucune,2023-11-22
2057,7757,20,Forastero,Premium,Aucune,2025-01-16
2058,4008,19,Forastero,Standard,Rainforest Alliance,2023-01-27
2059,7626,69,Forastero,Standard,Aucune,2025-04-03
2060,4695,2,Forastero,Premium,Aucune,2025-07-10
2061,5809,56,Forastero,Standard,Aucune,2024-11-26
2062,7629,100,Forastero,Standard,Aucune,2024-03-17
2063,10155,107,Forastero,Premium,Aucune,2024-02-18
2064,7486,64,Forastero,Standard,Rainforest Alliance,2023-12-20
2065,8997,76,Trinitario,Standard,Aucune,2023-08-21
2066,7467,79,Trinitario,Standard,Aucune,2024-06-13
2067,2253,87,Forastero,Premium,Rainforest Alliance,2025-08-23
2068,3995,67,Forastero,Standard,Bio,2025-05-29
2069,11336,118,Forastero,Standard,Aucune,2023-06-25
2070,4103,65,Trinitario,Standard,Fairtrade,2023-08-29
2071,6624,102,Trinitario,Standard,Aucune,2023-12-27
2072,2897,120,Forastero,Standard,Rainforest Alliance,2024-12-25
2073,9397,14,Forastero,Standard,Rainforest Alliance,2025-05-02
2074,723,52,Forastero,Standard,Fairtrade,2025-03-01
2075,1351,87,Forastero,Standard,Rainforest Alliance,2023-03-07
2076,2217,90,Forastero,Standard,Aucune,2023-09-08
2077,3012,11,Forastero,Standard,Aucune,2025-04-29
2078,4191,57,Forastero,Premium,Fairtrade,2025-09-08
2079,942,37,Forastero,Standard,Aucune,2024-06-08
2080,9257,78,Trinitario,Premium,Rainforest Alliance,2025-08-07
2081,6698,91,Forastero,Premium,Rainforest Alliance,2023-08-02
2082,5412,110,Trinitario,Standard,Aucune,2025-10-12
2083,11398,66,Forastero,Standard,Fairtrade,2025-10-13
2084,11002,91,Forastero,Standard,Rainforest Alliance,2025-07-16
2085,2817,53,Forastero,Standard,Fairtrade,2025-01-29
2086,11095,114,Forastero,Premium,Rainforest Alliance,2023-08-16
2087,11871,68,Forastero,Standard,Rainforest Alliance,2023-06-06
2088,1882,60,Forastero,Premium,Bio,2023-01-02
2089,5706,6,Forastero,Standard,Aucune,2025-11-14
2090,898,3,Forastero,Standard,Aucune,2023-03-02
2091,3647,39,Forastero,Standard,UTZ,2023-09-06
2092,2332,18,Forastero,Premium,Rainforest Alliance,2023-08-09
2093,7084,68,Forastero,Standard,Rainforest Alliance,2025-08-22
2094,6761,82,Forastero,Standard,Rainforest Alliance,2024-01-24
2095,3717,116,Forastero,Standard,Aucune,2024-05-03
2096,7491,73,Forastero,Standard,Fairtrade,2023-08-27
2097,6764,106,Forastero,Standard,Rainforest Alliance,2024-08-10
2098,4768,20,Forastero,Premium,Aucune,2024-05-14
2099,7128,45,Forastero,Standard,Aucune,2024-03-11
2100,8420,35,Forastero,Standard,Aucune,2024-08-27
2101,5061,84,Forastero,Standard,Rainforest Alliance,2025-12-01
2102,11736,113,Forastero,Premium,UTZ,2023-11-18
2103,8241,32,Trinitario,Standard,Aucune,2023-06-18
2104,5090,108,Forastero,Standard,Fairtrade,2023-02-27
2105,9618,7,Forastero,Standard,Rainforest Alliance,2024-09-11
